"FileName","TotalRowsInFile","VariableName","VariableLabel","DataType","ValueLabels"
"GovernanceSurvey_Data.sav",100,"Q29_5","If you had a concern
about the upkeep of a local school (e.g. uncut grass, a ripped flag, a sidewalk
not shoveled etc.). Who would you approach to discuss this issue? - Selected Choice A school secretary","haven_labelled","1=A school secretary"
"GovernanceSurvey_Data.sav",100,"Q29_6","If you had a concern
about the upkeep of a local school (e.g. uncut grass, a ripped flag, a sidewalk
not shoveled etc.). Who would you approach to discuss this issue? - Selected Choice A vice principal","haven_labelled","1=A vice principal"
"GovernanceSurvey_Data.sav",100,"Q29_7","If you had a concern
about the upkeep of a local school (e.g. uncut grass, a ripped flag, a sidewalk
not shoveled etc.). Who would you approach to discuss this issue? - Selected Choice The school principal","haven_labelled","1=The school principal"
"GovernanceSurvey_Data.sav",100,"Q29_8","If you had a concern
about the upkeep of a local school (e.g. uncut grass, a ripped flag, a sidewalk
not shoveled etc.). Who would you approach to discuss this issue? - Selected Choice A superintendent","haven_labelled","1=A superintendent"
"GovernanceSurvey_Data.sav",100,"Q29_9","If you had a concern
about the upkeep of a local school (e.g. uncut grass, a ripped flag, a sidewalk
not shoveled etc.). Who would you approach to discuss this issue? - Selected Choice The Director of Education","haven_labelled","1=The Director of Education"
"GovernanceSurvey_Data.sav",100,"Q29_10","If you had a concern
about the upkeep of a local school (e.g. uncut grass, a ripped flag, a sidewalk
not shoveled etc.). Who would you approach to discuss this issue? - Selected Choice A school board trustee","haven_labelled","1=A school board trustee"
"GovernanceSurvey_Data.sav",100,"Q29_11","If you had a concern
about the upkeep of a local school (e.g. uncut grass, a ripped flag, a sidewalk
not shoveled etc.). Who would you approach to discuss this issue? - Selected Choice A member of provincial parliament","haven_labelled","1=A member of provincial parliament"
"GovernanceSurvey_Data.sav",100,"Q29_12","If you had a concern
about the upkeep of a local school (e.g. uncut grass, a ripped flag, a sidewalk
not shoveled etc.). Who would you approach to discuss this issue? - Selected Choice Other:","haven_labelled","1=Other:"
"GovernanceSurvey_Data.sav",100,"Q29_12_TEXT","If you had a concern
about the upkeep of a local school (e.g. uncut grass, a ripped flag, a sidewalk
not shoveled etc.). Who would you approach to discuss this issue? - Other: - Text","character",""
"GovernanceSurvey_Data.sav",100,"Q30_1","Please rank the
following trustee duties in order of importance: (You can click on the responses, hold, and then slide the responses in order of priority) - Trustees should help parents navigate who to talk to about important issues","haven_labelled","1=1; 2=2; 3=3"
"GovernanceSurvey_Data.sav",100,"Q30_4","Please rank the
following trustee duties in order of importance: (You can click on the responses, hold, and then slide the responses in order of priority) - Trustees should ensure the ideas of the people they represent are considered in board decisions","haven_labelled","1=1; 2=2; 3=3"
"GovernanceSurvey_Data.sav",100,"Q30_5","Please rank the
following trustee duties in order of importance: (You can click on the responses, hold, and then slide the responses in order of priority) - Trustees should be communicating directly with parents about decisions the board makes","haven_labelled","1=1; 2=2; 3=3"
"GovernanceSurvey_Data.sav",100,"Q31","Which of the
following comes closest to your view?","haven_labelled","1=Trustees should focus on policies and leave operational decisions to staff; 4=Trustees should be a"
"GovernanceSurvey_Data.sav",100,"Q32","Which of the
following comes closest to your view?","haven_labelled","1=Trustees should vote the way the majority of people in their area want even if they disagree with "
"GovernanceSurvey_Data.sav",100,"Q33","Which of the
following comes closest to your view?","haven_labelled","2=The system of local school board trustees works well and should be maintained; 4=School board trus"
"GovernanceSurvey_Data.sav",100,"Q34_1","Please tell me if you strongly agree, agree, disagree, or strongly
disagree with each of the following statements. - There should be more professional educators on boards of trustees.","haven_labelled","1=Strongly Agree; 2=Agree; 3=Disagree; 4=Strongly Disagree"
"GovernanceSurvey_Data.sav",100,"Q34_2","Please tell me if you strongly agree, agree, disagree, or strongly
disagree with each of the following statements. - Individual trustees should regularly write articles in the newspaper to keep the community informed about important decisions being made","haven_labelled","1=Strongly Agree; 2=Agree; 3=Disagree; 4=Strongly Disagree"
"GovernanceSurvey_Data.sav",100,"Q34_3","Please tell me if you strongly agree, agree, disagree, or strongly
disagree with each of the following statements. - If parents complain to a trustee it is appropriate for the trustee to overturn staff decisions on occasion","haven_labelled","1=Strongly Agree; 2=Agree; 3=Disagree; 4=Strongly Disagree"
"GovernanceSurvey_Data.sav",100,"Q34_4","Please tell me if you strongly agree, agree, disagree, or strongly
disagree with each of the following statements. - If a student is suspended from school their parents should be able to appeal to the board of trustees to reconsider the suspension","haven_labelled","1=Strongly Agree; 2=Agree; 3=Disagree; 4=Strongly Disagree"
"GovernanceSurvey_Data.sav",100,"Q34_5","Please tell me if you strongly agree, agree, disagree, or strongly
disagree with each of the following statements. - People who send their children to private school should get a tax break","haven_labelled","1=Strongly Agree; 2=Agree; 3=Disagree; 4=Strongly Disagree"
"GovernanceSurvey_Data.sav",100,"Q34_6","Please tell me if you strongly agree, agree, disagree, or strongly
disagree with each of the following statements. - People without children in school should get a tax break","haven_labelled","1=Strongly Agree; 2=Agree; 3=Disagree; 4=Strongly Disagree"
"GovernanceSurvey_Data.sav",100,"Q35","What role should the board of trustees play in school management?","haven_labelled","1=Trustees should play no role in management, they should only focus on general policies; 4=Trustees"
"GovernanceSurvey_Data.sav",100,"Q36_1","Thinking about the
decisions that directly affect the classroom and the school curriculum, should
each of the following have more, less, or about the same amount of control as
now? - Teachers","haven_labelled","1=More; 2=Same; 3=Less"
"GovernanceSurvey_Data.sav",100,"Q36_2","Thinking about the
decisions that directly affect the classroom and the school curriculum, should
each of the following have more, less, or about the same amount of control as
now? - The Ontario Government","haven_labelled","1=More; 2=Same; 3=Less"
"GovernanceSurvey_Data.sav",100,"Q36_3","Thinking about the
decisions that directly affect the classroom and the school curriculum, should
each of the following have more, less, or about the same amount of control as
now? - Elected trustees","haven_labelled","1=More; 2=Same; 3=Less"
"GovernanceSurvey_Data.sav",100,"Q36_4","Thinking about the
decisions that directly affect the classroom and the school curriculum, should
each of the following have more, less, or about the same amount of control as
now? - Parents","haven_labelled","1=More; 2=Same; 3=Less"
"GovernanceSurvey_Data.sav",100,"Q36_5","Thinking about the
decisions that directly affect the classroom and the school curriculum, should
each of the following have more, less, or about the same amount of control as
now? - School Board Administrators","haven_labelled","1=More; 2=Same; 3=Less"
"GovernanceSurvey_Data.sav",100,"Q36_6","Thinking about the
decisions that directly affect the classroom and the school curriculum, should
each of the following have more, less, or about the same amount of control as
now? - Students","haven_labelled","1=More; 2=Same; 3=Less"
"GovernanceSurvey_Data.sav",100,"Q36_7","Thinking about the
decisions that directly affect the classroom and the school curriculum, should
each of the following have more, less, or about the same amount of control as
now? - School councils","haven_labelled","1=More; 2=Same; 3=Less"
"GovernanceSurvey_Data.sav",100,"Q36_8","Thinking about the
decisions that directly affect the classroom and the school curriculum, should
each of the following have more, less, or about the same amount of control as
now? - Potential employers","haven_labelled","1=More; 2=Same; 3=Less"
"GovernanceSurvey_Data.sav",100,"Q37","Sometimes it is
necessary to close schools due to enrollment changes. If a school needs to
close who should make the final decision? - Selected Choice","haven_labelled","1=The School Board Trustees; 4=The Director of Education; 5=The School Principal; 6=The Minister of "
"GovernanceSurvey_Data.sav",100,"Q37_7_TEXT","Sometimes it is necessary to close schools due to enrollment changes. If a school needs to close who should make the final decision? - Other: - Text","character",""
"GovernanceSurvey_Data.sav",100,"Q38","Sometimes it is necessary to change school boundaries due to
enrollment changes. If school boundaries need to change who should make the
final decision? - Selected Choice","haven_labelled","1=The School Board Trustees; 4=The Director of Education; 5=The School Principal; 6=The Minister of "
"GovernanceSurvey_Data.sav",100,"Q38_7_TEXT","Sometimes it is necessary to change school boundaries due to enrollment changes. If school boundaries need to change who should make the final decision? - Other: - Text","character",""
"GovernanceSurvey_Data.sav",100,"Q39","In general, how
would you rate the performance of your local school board as a whole over the
past four years?","haven_labelled","1=Very Good; 4=Good; 5=Average; 6=Poor; 7=Very poor"
"GovernanceSurvey_Data.sav",100,"Q40","In general, how
would you rate the performance of your local school board trustee(s) over the
past four years?","haven_labelled","1=Very Good; 4=Good; 5=Average; 6=Poor; 7=Very poor"
"GovernanceSurvey_Data.sav",100,"Q41","In your lifetime have you ever contacted your child’s school principal to talk about a concern or issue?","haven_labelled","1=Yes; 4=No; 5=I do not have children"
"GovernanceSurvey_Data.sav",100,"Q42","In your lifetime have you ever contacted a school board trustee/the board of trustees to discuss a concern or issue?","haven_labelled","1=Yes; 4=No"
"GovernanceSurvey_Data.sav",100,"Q43","Why did you contact the school board trustee?","character",""
"GovernanceSurvey_Data.sav",100,"Q44_1","Over the last twelve (12) months have you: - Donated money to a political party or candidate?","haven_labelled","1=Yes; 2=No"
"GovernanceSurvey_Data.sav",100,"Q44_2","Over the last twelve (12) months have you: - Signed a petition?","haven_labelled","1=Yes; 2=No"
"GovernanceSurvey_Data.sav",100,"Q44_3","Over the last twelve (12) months have you: - Bought products for political, ethical, or environmental reasons?","haven_labelled","1=Yes; 2=No"
"GovernanceSurvey_Data.sav",100,"Q44_4","Over the last twelve (12) months have you: - Taken part in a march, rally, or protest?","haven_labelled","1=Yes; 2=No"
"GovernanceSurvey_Data.sav",100,"Q44_5","Over the last twelve (12) months have you: - Used the internet to be politically active?","haven_labelled","1=Yes; 2=No"
"GovernanceSurvey_Data.sav",100,"Q44_6","Over the last twelve (12) months have you: - Volunteered for a community group or a non-profit organization?","haven_labelled","1=Yes; 2=No"
"GovernanceSurvey_Data.sav",100,"Q44_7","Over the last twelve (12) months have you: - Contacted a school board trustee?","haven_labelled","1=Yes; 2=No"
"GovernanceSurvey_Data.sav",100,"Q45","Have you ever been a
member of a political party?","haven_labelled","1=Yes; 2=No"
"GovernanceSurvey_Data.sav",100,"Q46","In this last section we would like to ask some demographic questions.      With which of the following gender identities do you most closely identify? - Selected Choice","haven_labelled","1=Male; 2=Female; 3=Transgender Female; 4=Transgender Male; 5=Other:"
"GovernanceSurvey_Data.sav",100,"Q46_5_TEXT","In this last section we would like to ask some demographic questions.      With which of the following gender identities do you most closely identify? - Other:  - Text","character",""
"GovernanceSurvey_Data.sav",100,"Q47","Which of the following best
describes your marital status:","haven_labelled","1=Married; 2=Living with a partner; 3=Divorced; 4=Separated; 5=Widowed or; 6=Never been married"
"GovernanceSurvey_Data.sav",100,"Q48","What is your current employment
status? Are you … - Selected Choice","haven_labelled","1=Employed Full-time; 2=Employed Part-time; 3=Retired; 4=Unemployed; 5=A student; 6=A homemaker or; "
"GovernanceSurvey_Data.sav",100,"Q48_7_TEXT","What is your current employment
status? Are you … - Other: - Text","character",""
"GovernanceSurvey_Data.sav",100,"Q49","What is the highest level of formal education
that you have completed - Selected Choice","haven_labelled","1=Grade school; 2=High school; 3=A trade apprenticeship; 4=Some College; 5=College Diploma; 6=Some U"
"GovernanceSurvey_Data.sav",100,"Q49_11_TEXT","What is the highest level of formal education
that you have completed - Other:  - Text","character",""
"GovernanceSurvey_Data.sav",100,"Q50","Do you own or rent your home?","haven_labelled","1=Own; 2=Rent"
"GovernanceSurvey_Data.sav",100,"Q51","In which county were you born? - Selected Choice","haven_labelled","4=Canada; 5=Other:"
"GovernanceSurvey_Data.sav",100,"Q51_5_TEXT","In which county were you born? - Other: - Text","character",""
"GovernanceSurvey_Data.sav",100,"Q52","In what year did you emigrate to Canada?","numeric",""
"GovernanceSurvey_Data.sav",100,"Q53","In your life, how important would you say
religion is:","haven_labelled","1=Very important; 2=Somewhat important; 3=Not very important or; 4=Not important at all"
"GovernanceSurvey_Data.sav",100,"Q54","Which of the following best
describes your religious identity? - Selected Choice","haven_labelled","1=Roman Catholic; 2=Protestant or Christian; 3=Muslim; 4=Jewish; 5=Hindu; 6=Sikh; 7=Atheist; 8=Agnos"
"GovernanceSurvey_Data.sav",100,"Q54_9_TEXT","Which of the following best
describes your religious identity? - Other    - Text","character",""
"GovernanceSurvey_Data.sav",100,"Q55","What are the first three digits of your postal
code?","character",""
"GovernanceSurvey_Data.sav",100,"Q56","Please tell me which of the
following ranges your total annual household income falls within before taxes?","haven_labelled","1=Less than $20,000; 2=$20,000 to 50,000; 3=$50,000 to 70,000; 4=$70,000 to 100,000; 5=$100,000 to $"
"GovernanceSurvey_Data.sav",100,"Region","Which Region of Ontario is the respondent from","haven_labelled","1=Southwestern Ontario; 2=Eastern Ontario; 3=Greater Toronto Area; 4=Central Ontario; 5=Northern Ont"
"GovernanceSurvey_Data.sav",100,"RegionWaterloo","Which Region of the province is the respondent from Waterloo Region added","haven_labelled","1=Southwestern Ontario; 2=Eastern Ontario; 3=Greater Toronto Area; 5=Northern Ontario; 6=Central Ont"
"GovernanceSurvey_Data.sav",100,"gender","(No Label)","haven_labelled","1=male; 2=female; 3=other"
"GovernanceSurvey_Data.sav",100,"age","(No Label)","haven_labelled","1=18 to 34; 2=35 to 49; 3=50 to 64; 4=65 plus; 9=Missing"
"GovernanceSurvey_Data.sav",100,"parent","(No Label)","haven_labelled","1=not a school aged parent; 2=schol aged parent; 9=missing"
"GovernanceSurvey_Data.sav",100,"AgeSysmis","(No Label)","haven_labelled","1=18 to 34; 2=35 to 49; 3=50 to 64; 4=65+"
"GovernanceSurvey_Data.sav",100,"GenderSysmis","(No Label)","haven_labelled","1=male; 2=female; 3=other; 9=sysmis"
"GovernanceSurvey_Data.sav",100,"weightassembler","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightassemblerRegion","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightassemblerParent","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"WeightParentStandard1","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"WeightStandardAge1","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightstandard1","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"WeightRegionStandard1","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightstandard2","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"WeightParentStandard2","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightstandard3","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"WeightStandardAge2","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightstandard4","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"WeightRegionStandard2","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightstandard5","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"WeightParentStandard3","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightstandard6","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"WeightStandardAge3","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightstandard7","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"WeightRegionStandard3","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightstandard8","(No Label)","numeric",""
"GovernanceSurvey_Data.sav",100,"weightstandardFinal","(No Label)","numeric",""
